day,precip_1,precip_2,precip_3,precip_4,t_min_1,t_min_2,t_min_3,t_min_4,t_max_1,t_max_2,t_max_3,t_max_4
2/5/2016,0.11553866551395207,0.0,0.01904511855820478,0.255658213297526,13.389263,15.390414,16.457678,16.165754,28.492708,30.14711,30.514505,30.727806
2/6/2016,0.0,0.0,0.0,0.10539850305627893,14.464812,16.495245,17.613596,17.255352,28.266823,29.885033,31.013838,30.850119
2/7/2016,0.0,0.0,0.0,0.0,15.309704,17.847946,18.606897,18.036581,29.09173,30.716873,31.620707,31.850746
2/8/2016,0.0,0.0,0.0,0.0,15.96284,18.463202,19.41879,19.242947,29.164162,31.05555,31.573519,31.881159
2/9/2016,0.0,0.0,0.0,0.01694057959097403,16.898657,19.063286,19.556301,19.781033,29.034292,30.525558,31.698704,31.962538
2/10/2016,0.0,0.0,0.0,0.0039247830708821615,16.14031,18.288866,19.162834,18.920778,29.774836,30.958803,31.829506,32.39528
2/11/2016,0.0,0.025557383784541376,0.2377922575352556,0.07432916429307726,16.349848,18.30377,18.963556,19.024183,29.392925,30.66932,31.868193,32.34073
2/12/2016,0.0,0.0,0.0,0.0,16.066986,18.429413,18.806465,18.816708,29.57325,30.772583,31.519,32.17675
2/13/2016,0.0,0.0,0.0,0.0,15.894901,18.157759,18.598736,18.652561,29.264168,30.750938,31.46553,31.839846
2/14/2016,0.0,0.0,0.0,0.0,15.56727,17.891045,18.5148,18.427153,28.850407,29.974838,30.777075,31.592232
2/15/2016,0.0,0.0,0.0,0.08672443672462746,14.519861,17.303484,17.797297,17.168922,28.90613,30.370348,31.173105,31.567812
2/16/2016,0.0,0.0,0.0,0.0,15.953242,18.32586,19.3552,18.924253,29.503803,30.801985,31.75401,32.339966
2/17/2016,0.009672862064989306,0.0,0.0,0.0,16.117624,18.636805,19.75713,18.912199,29.43584,30.387533,31.053453,31.952982
2/18/2016,0.020948599159466064,0.0,0.0,0.0,17.421331,19.54592,20.710983,20.372952,29.47464,30.65387,31.133125,31.971483
2/19/2016,0.058831927142565764,0.0,0.0,0.023796272277832032,16.729109,18.805565,19.589373,19.37588,29.929016,30.721155,31.393063,32.605442
2/20/2016,0.12360496360038405,0.13753044693558306,0.0,0.005116402661358869,16.758678,18.967094,20.163069,19.834793,30.652567,31.960957,33.008842,33.503204
2/21/2016,0.0,0.0,0.0,0.0,16.93201,18.974388,20.269535,19.919239,31.350985,32.657467,33.61007,34.424706
2/22/2016,0.0,0.0,0.0,0.01314751836988661,17.733377,19.813498,20.836674,20.62418,32.330334,33.582565,34.37566,35.513218
2/23/2016,0.0,0.0,0.0,0.03637989185474537,18.227495,19.57034,20.099197,20.907114,31.551252,32.755554,33.676952,34.44974
2/24/2016,0.19369126975787845,0.2410191571270978,0.0,0.0019338274443591087,17.788504,19.68875,19.886261,20.143627,31.0406,32.552948,33.79795,34.05541
2/25/2016,0.0,1.2292499683521412,0.9471439426228152,0.5171708848741321,17.514223,19.523472,20.152718,20.251614,31.03963,32.654835,33.80723,33.929546
2/26/2016,0.05399938977720365,0.024776997389616792,0.1426064119500629,0.054872410385696985,17.385614,19.521725,20.549105,20.304665,30.798035,31.919155,32.80613,33.508644
2/27/2016,0.033715006671374365,0.08398799189814815,0.024732090659060717,0.0,16.913385,18.829006,19.474264,19.716234,30.599398,31.652725,32.314545,33.23579
2/28/2016,0.4091424740819488,0.01877692187273944,0.014211434428974731,0.08102804113317419,17.171873,19.27995,20.323902,20.2063,30.618158,31.854609,32.527596,33.25871
2/29/2016,0.22716869885408425,0.16446196944625288,0.3937712847176245,0.15250427811234085,17.688467,19.634472,21.147884,20.416462,30.174236,31.666212,32.241356,32.772633
3/1/2016,0.43287249858872295,0.4240957189489294,0.3761725991459216,0.4472341749403212,17.18883,19.298698,19.976507,20.110022,30.393503,31.900633,32.53986,33.007824
3/2/2016,0.6479068546858517,0.7288108543113426,0.019662699456942285,0.0948523274174443,17.57661,19.420149,20.252682,20.42744,30.136158,31.531488,32.391293,32.865124
3/3/2016,0.16945883191587552,0.0,0.0,0.0,17.11005,19.225143,20.162203,19.965282,31.159143,32.448807,33.203594,33.76816
3/4/2016,0.015884212300747255,0.0,0.0,0.0,16.131746,18.390121,19.177755,18.771872,31.339989,32.726547,33.09903,33.77322
3/5/2016,0.30279962724774195,0.6890845404730903,0.03787719193151442,0.04742739642107928,16.181782,18.369648,19.442965,19.04711,31.416637,32.75983,33.650383,34.295902
3/6/2016,0.0,0.0,0.0,0.01532128122117784,16.67615,18.999504,19.84915,19.44437,31.666142,32.925896,33.939922,34.34502
3/7/2016,0.0,0.0,0.07557765508102159,0.3073032520435475,17.226196,19.441816,20.152634,19.956896,30.881224,32.174377,33.20287,33.79953
3/8/2016,0.17629000506823575,0.015096265298348888,0.0,0.0,16.732239,19.095644,19.831774,19.391594,31.75548,32.807495,34.0571,34.814247
3/9/2016,0.0,0.0,0.0,0.0,17.307894,19.690172,20.504152,20.113052,31.936213,32.93502,34.055225,34.932755
3/10/2016,0.0,0.5762542159469038,0.0,0.15178947448730468,18.444733,20.499596,21.581818,21.345966,32.444607,33.650867,34.79927,35.677246
3/11/2016,0.0,0.0,0.0,0.03511148382116247,18.611202,20.422487,21.342455,21.468754,32.864285,33.87035,35.20439,35.95505
3/12/2016,0.05121833865652607,0.8345102380823206,6.09133652509269,0.4095427619086371,18.99409,20.909876,21.793945,21.946203,32.540024,33.755005,35.07731,35.665066
3/13/2016,1.0063732807143329,1.3387190077039928,1.8974146438857256,1.004298683449074,18.992092,20.84226,21.833447,22.019026,32.67174,33.852028,35.365707,35.868618
3/14/2016,0.018662329967514883,0.0,0.4438966977394233,1.7742325394241898,19.269173,21.283104,22.393362,22.530369,32.205235,33.264713,34.630264,35.415657
3/15/2016,0.0,0.0,0.11138326030666544,0.3103817409939236,18.949614,21.12938,22.136505,22.26399,31.50604,32.6453,34.346325,34.76216
3/16/2016,0.0,0.0,1.0755126435877913,1.3689466688368055,17.603611,20.127235,21.047337,20.958305,32.378307,33.498146,34.984543,35.66476
3/17/2016,0.026597465643902876,0.0,0.0,0.015030970396818938,17.998508,20.467789,21.323858,21.631596,32.945496,33.99045,35.05835,35.801853
3/18/2016,0.008199430216213822,0.46633430763527206,0.0,0.0,18.982712,21.017612,19.604895,22.40841,33.266403,33.98426,35.248363,36.21835
3/19/2016,0.0,0.0,0.0,0.0,19.258158,21.211882,21.564734,22.13883,33.429455,34.606567,36.09568,36.98315
3/20/2016,0.0,0.0,0.0,0.0,19.673443,21.574936,22.124447,22.694717,34.048565,35.070225,36.678944,37.508057
3/21/2016,0.7445931092596255,0.816801170066551,0.0,0.0,20.396564,22.179716,22.717764,23.378529,33.421688,34.34854,36.20461,36.962982
3/22/2016,0.4041413254878692,2.8018416793258103,0.0,0.0,20.399343,22.254734,22.854998,23.718094,33.58917,34.3858,36.23835,37.256233
3/23/2016,1.5520474075768065,4.178540943287037,0.0,0.028446432396217632,20.398102,22.035706,23.09578,23.715458,33.6236,34.401676,36.283413,37.057495
3/24/2016,1.1646908788238397,1.331428019205729,0.0,0.0,20.103954,21.955486,22.846786,23.379404,33.4872,34.541058,35.780495,36.790245
3/25/2016,0.0,0.0,0.0,0.0,18.937662,20.849356,21.422165,22.14214,33.960278,34.89882,36.229706,37.180405
3/26/2016,0.0,0.0,0.0,0.13084992302788628,18.236353,20.243542,20.82181,21.417435,33.46652,34.497772,35.635944,36.852516
3/27/2016,0.0,0.0,0.0,0.0,17.39538,19.446423,20.018635,20.47909,33.2316,34.21273,35.55599,36.37229
3/28/2016,0.03595763017356647,0.11769707291214555,0.7316753581418829,1.0259714762369792,18.0094,20.195698,20.813044,20.983583,33.10735,33.881794,35.28871,36.27684
3/29/2016,0.829581989014702,0.0,0.0,0.025712862721195932,18.644932,20.708149,21.731302,21.958355,32.9692,33.88091,35.16592,36.08095
3/30/2016,2.312698557407041,2.5258280436197915,1.1484778452727755,0.006714625711794253,19.019878,21.091528,22.290386,22.489735,33.046215,34.185436,35.582188,36.129997
3/31/2016,0.007753269581855098,0.0,0.0,0.1255891587999132,19.597258,21.448544,22.491089,22.680439,33.177822,34.2465,35.59646,36.28153
4/1/2016,0.10615845370393262,0.07068319673891421,0.0,0.0,19.31822,21.161938,22.276392,22.593836,33.227535,34.19853,35.612675,36.60588
4/2/2016,0.08081044225250117,0.07341493677209925,0.0,0.0,19.87279,21.782005,22.599695,22.922941,33.55084,34.536346,36.258934,36.924583
4/3/2016,0.3548824133249275,0.8405427720811632,0.059592432894949185,0.0,20.029068,22.10781,22.990849,23.252892,33.562218,34.538376,36.108963,37.078148
4/4/2016,0.0112081207806551,0.0,0.0,0.0,19.65815,21.747047,22.678942,22.799845,33.96211,34.994965,36.54999,37.39295
4/5/2016,0.8776921139487738,0.2564387286150897,0.0,0.012891875372992622,19.390162,21.409492,22.532228,22.81583,33.36274,34.250458,36.03204,36.901474
4/6/2016,0.06777719103334323,0.11826029177065248,0.11328973608501887,0.0,19.61448,21.692049,22.751907,23.069983,33.479576,34.38877,36.084,37.029438
4/7/2016,0.23708676688278774,0.0,0.01993876796657756,0.911910445601852,19.721327,21.565302,23.044744,23.050625,33.71752,34.523376,36.11419,37.057785
4/8/2016,0.5751475402574499,5.078837076822917,7.046837240962659,3.307747395833333,21.07226,22.641308,23.927803,24.608177,33.527885,34.353664,35.922215,36.78517
4/9/2016,1.6649602576147151,4.073238118489583,6.840639793266685,3.0020299840856484,20.54074,22.115675,23.66949,23.873442,30.889599,31.173433,33.118782,34.349606
4/10/2016,1.4630372896476134,0.23924297756618926,0.3273446681135792,0.0,19.718199,21.663649,22.877573,23.136683,32.89266,33.648666,35.078777,36.414627
4/11/2016,0.0,0.0,0.0,0.015063564865677444,20.118689,21.814785,23.248808,23.409975,33.441357,34.117565,35.843254,37.11216
4/12/2016,0.0252424473500956,0.050111608152036316,0.13884415060786878,0.0,20.740755,22.51332,23.664555,24.223667,34.09067,34.949265,36.767498,37.853943
4/13/2016,0.7423021018756593,0.07899825484664352,0.09134514857146699,0.3970665260597512,21.120186,23.045193,24.229958,24.593475,34.088364,35.02788,37.009537,38.074383
4/14/2016,0.0,1.5258472583912035,0.5261326806019928,1.9755746346932868,21.558702,23.756393,24.879364,25.222612,34.810017,35.436287,37.13104,38.559975
4/15/2016,4.034735957278482,0.3640294958043981,0.14634539717334813,0.3562013414171007,21.374592,23.456295,24.39295,25.015774,34.841675,35.472836,37.035797,38.30256
4/16/2016,1.320139695823444,1.415263084129051,3.2076571189751064,1.2123808684172457,21.277777,23.377274,24.361284,25.136843,34.0284,34.79016,36.576214,37.68146
4/17/2016,0.6080357676316918,0.9932145860460071,2.841960325079449,0.4069433706778067,20.697218,22.476051,23.406618,24.16951,34.520355,35.275406,36.72449,37.90043
4/18/2016,0.0,0.0,0.0,0.0,20.82855,22.518127,23.53604,24.427082,34.588722,35.35613,36.768387,38.08407
4/19/2016,0.0,0.0,0.0,0.0,20.318865,22.238377,23.287186,23.81807,34.38394,35.14494,36.690952,38.001255
4/20/2016,0.0,0.3664040176956742,0.9094326213254766,0.10568310772931136,20.96188,22.842823,24.117704,24.425304,34.73475,34.787758,36.683414,38.26458
4/21/2016,0.6879614335072192,0.16740041662145544,1.0089347968667242,0.3978457698115596,21.01219,22.87837,23.957777,24.52374,34.16421,34.88205,36.23673,38.121597
4/22/2016,0.0,0.172155111807364,0.5336956735384666,0.1392047740794994,20.77421,22.806597,23.976484,24.263987,33.930187,34.939884,36.936836,38.041245
4/23/2016,0.0,0.0,0.0,0.0,21.001223,23.18512,24.426077,24.885988,34.61509,35.279778,37.409283,38.739758
4/24/2016,0.0,0.0,0.0,0.14376243308738426,20.699947,23.3296,24.275982,24.753838,35.030853,36.201054,38.021145,39.309166
4/25/2016,0.9014956317370452,0.7477628354673033,2.8232747740664723,2.8060124150028933,20.937757,23.382114,24.563055,24.871632,34.71649,35.506466,37.2523,38.723053
4/26/2016,0.9464098451509756,1.9317604347511572,0.007371751938836048,0.0020964505495848483,20.64856,22.621847,23.823257,24.26772,34.69835,35.30331,36.53497,38.092205
4/27/2016,0.0,0.0,0.0,0.008085236725983797,20.877275,22.545378,23.379326,24.114454,34.844727,35.382378,36.78221,38.382637
4/28/2016,0.14757537841796875,0.0,0.0,0.00240615275171068,20.560177,22.473198,23.333313,23.95007,34.605896,35.22181,36.778328,38.500664
4/29/2016,0.10367405565479132,0.0,0.0,0.0,20.752316,22.428087,23.280394,24.068287,34.609848,34.727917,36.437534,38.4336
4/30/2016,0.0,0.0,0.0,0.00532658541644061,20.625113,22.435966,23.522484,24.059855,35.049995,35.31601,36.87917,38.74266
5/1/2016,0.14307294113223562,0.0,0.0,0.0,20.826748,22.09473,23.456476,24.083548,34.940567,35.44499,37.124924,38.92441
5/2/2016,2.727561725342827,2.273643663194445,4.836143881587659,4.956586371527779,21.086687,22.898127,23.653883,24.363966,34.75333,35.149048,36.797012,38.7713
5/3/2016,6.517110446334388,6.138088650173612,8.742908542439089,6.391279658564816,20.617884,22.573782,23.575651,24.08782,34.120647,34.7793,36.36945,38.18656
5/4/2016,2.4596045127900843,5.683180519386574,7.159176584017478,3.2207903826678232,20.629982,22.554024,23.833233,24.192648,33.54856,34.47974,36.220497,37.487232
5/5/2016,5.615245191356803,7.373735894097222,11.615809553760593,11.866411675347226,20.089275,22.115763,23.413582,23.702585,33.306854,34.018032,35.643044,37.14867
5/6/2016,2.632992257548787,2.7171807183159724,3.2021099025920288,8.727806712962963,19.897543,21.637552,22.96687,23.300968,33.065784,33.737545,35.55739,37.023052
5/7/2016,1.5173751895437764,4.138010886863427,2.4723580570544232,0.7443107322410301,18.616682,20.477661,21.389519,22.058842,32.584606,33.59444,35.014572,36.358288
5/8/2016,1.2126950292144647,3.2813001844618057,5.956613314353813,7.448032407407408,19.994642,21.941582,23.327387,23.763685,32.79118,33.750027,35.547516,36.59804
5/9/2016,0.0,0.0,0.0,0.9142356589988426,19.181393,20.975979,21.879934,22.548346,32.69448,33.365063,34.530586,36.013836
5/10/2016,4.498491890822785,6.0355360243055545,6.7533931408898304,0.2482269004539207,20.48665,22.3376,23.504631,23.89851,32.903748,33.36515,34.55426,36.905823
5/11/2016,4.234929467052346,1.1318495008680556,1.9232329029147908,1.6609588623046876,18.623346,20.301514,21.580105,22.282442,31.74454,32.32712,33.565975,35.260765
5/12/2016,11.26129639702004,5.633386682581017,0.16777035341424454,1.9053769712094908,18.930025,20.777573,21.813917,22.469664,31.994282,32.665794,33.710346,35.875656
5/13/2016,0.6482984325553798,0.0,0.0,0.051223465248390485,19.345512,21.575367,22.561663,22.939657,32.12517,33.084557,34.734314,36.482277
5/14/2016,8.927759098101266,10.822560402199073,8.31984749486891,1.4952824345341436,20.170881,21.83707,23.323994,23.561903,32.49773,33.275433,34.85475,36.62882
5/15/2016,4.8567023297402425,5.7188069661458325,5.523019564353813,6.904625108506943,19.12574,20.975395,22.244007,22.90193,31.593845,31.975319,32.64326,35.621403
5/16/2016,16.391791106276372,21.68250325520833,25.4132866293697,28.320974392361112,20.387941,21.458895,22.504856,23.792782,27.358852,26.893345,26.829605,30.987785
5/17/2016,17.24799536853903,24.217881944444446,28.831474692134535,33.080031105324075,19.680853,21.233995,21.725864,22.572067,28.00429,27.66087,28.08041,30.632582
5/18/2016,25.682889141613927,22.100719762731487,26.36766543630826,33.061827256944454,18.7559,20.431322,21.25509,22.055992,26.915503,27.857681,29.204296,29.93445
5/19/2016,2.626026781299446,1.5395358615451389,3.1647318177304027,9.581291594328702,19.691504,21.122936,21.861595,22.487175,28.843452,30.005714,31.418121,31.935102
5/20/2016,0.12203793586054935,0.0,0.0,0.42265664559823496,18.590508,20.19135,20.81578,21.148552,28.835884,30.000055,31.581217,32.891476
5/21/2016,0.0,0.008391499519348145,0.0,0.015537230173746744,19.311935,21.232946,22.328419,22.864943,30.921558,31.359005,33.15478,34.93209
5/22/2016,0.0,0.0,0.0,0.0,19.669062,21.69313,22.942566,23.02223,31.92553,32.63442,34.502274,36.04942
5/23/2016,0.0026606899776539213,0.0,0.0204447972572456,0.0,20.130747,22.125315,23.291147,23.539679,32.354115,33.07932,34.93877,36.37123
5/24/2016,0.0,0.1300668504503038,0.0,0.06630323198106554,20.007322,22.063044,23.121725,23.501549,32.456722,33.115627,34.94671,36.712425
5/25/2016,0.10832399456812862,0.6606862951208043,0.025171663801548845,0.5390748765733507,19.924255,21.764065,23.141075,23.343094,31.571182,32.40143,34.290237,35.85733
5/26/2016,0.10548070110852203,0.0,0.0,0.0,19.83859,21.624956,23.2607,23.225925,31.729534,32.19955,34.184956,35.87008
5/27/2016,5.105438361188027,8.85748336226852,9.277518579515359,15.894196686921294,20.468117,22.140242,23.155304,23.71188,31.502188,32.00065,33.748856,35.52186
5/28/2016,9.866668314873417,13.852453161168981,11.052311266882947,13.646642614293981,19.29342,20.766941,21.878696,22.482185,30.753897,31.427485,33.007183,34.992455
5/29/2016,0.8234250354364452,1.896435546875,1.2075539281812764,0.9662650779441552,18.342932,20.33936,21.488594,21.604378,28.68056,29.761772,31.22676,32.355965
5/30/2016,4.444655792622626,3.1687310112847222,6.1382611808130285,5.916819480613426,19.199314,21.002405,22.135784,22.537085,30.34317,30.959753,32.613846,34.5188
5/31/2016,9.116094532898206,10.627132161458333,11.571024231991524,12.111584020543981,19.114119,20.949968,21.84855,22.524757,29.82813,30.111126,31.978128,33.954754
6/1/2016,21.14099172600211,12.457080982349535,3.5371347201072565,5.457678674768518,19.224394,21.018011,22.00464,22.669147,29.924358,30.103188,31.91464,34.192963
6/2/2016,6.3524082360891345,12.11121238425926,0.6415707216424457,2.6009991681134257,18.822521,20.47467,21.48998,21.876802,28.383116,29.184017,30.929552,32.209175
6/3/2016,9.682447216178796,2.730692093460648,2.6348059702727755,4.0842954282407415,19.123756,20.55011,21.764635,22.315218,29.770092,29.96215,31.730976,33.922535
6/4/2016,19.990551654799575,22.999113859953702,5.8078473624536535,6.5109673394097225,18.825386,21.008427,22.193369,21.727877,28.66672,29.759611,31.812002,32.697014
6/5/2016,8.117555256131329,5.974124710648147,4.7765156374139295,3.1674904152199077,19.609049,21.360691,22.495287,22.630964,28.964544,29.666182,31.606543,33.064434
6/6/2016,1.3410305876269122,0.3434802867748119,0.0,1.0628247296368634,19.463757,21.142452,22.144089,22.479195,28.925114,30.272434,32.100246,33.184975
6/7/2016,14.593908639899787,11.429007523148147,1.4946551565396584,5.144149215133101,19.821674,21.414131,22.549389,22.535912,28.588043,29.324694,30.841955,32.672916
6/8/2016,48.39656678533756,37.471426504629626,8.751144150556144,11.044666883680556,19.998676,21.446972,22.42466,22.862217,27.335293,28.272787,29.407265,31.64229
6/9/2016,1.3804846654964398,2.1716005678530093,1.0183849011437367,1.0139914053457757,19.322037,20.87457,21.697952,22.192772,27.540312,28.55455,30.196741,31.83899
6/10/2016,0.3920318345983321,1.961683259186921,0.0,0.0,19.321648,21.00977,22.000576,22.459452,26.37716,27.470905,29.496758,30.672342
6/11/2016,0.04043490574832707,0.1864400510434751,0.06146636251675881,0.07181037620261864,18.520523,20.505196,21.448076,21.936018,27.793694,28.839085,31.050632,32.14197
6/12/2016,0.0,0.0,0.0,0.0,18.601877,20.127605,21.41418,21.70562,28.316248,29.312408,31.0924,32.585136
6/13/2016,0.09941658792616444,1.0107571072048611,0.0,0.08934254116482204,18.981266,20.55486,21.84765,22.12708,26.461782,27.833155,30.04808,30.863697
6/14/2016,0.0,0.0,0.0,0.0,18.586042,20.235054,21.404577,21.688818,27.886038,29.498394,31.412365,32.169655
